vin,msrp,dealer's price,price,make,model,year,transmission,mileage,dealer name,dealer address,lat,lng
1C4HJXDG9NW227577,"$52,560 ","$49,460 ","$49,460 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG9NW194970,"$50,220 ","$49,771 ","$49,771 ",Jeep,Wrangler,2022,8-Speed Automatic,10 miles,Atascosa Chrysler Dodge Jeep,"110128 I-37 Pleasanton, TX 78064",28.9984087,-98.4294747
1C4HJXEN3NW253136,"$50,395 ","$50,395 ","$50,395 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXEN5NW253137,"$50,790 ","$50,790 ","$50,790 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXEN1NW253135,"$50,790 ","$50,790 ","$50,790 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXEG7NW260091,"$51,035 ","$51,035 ","$51,035 ",Jeep,Wrangler,2022,Automatic,15 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDG7NW200846,"$51,165 ","$51,088 ","$51,088 ",Jeep,Wrangler,2022,Automatic,65 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDM6NW255603,"$51,215 ","$51,138 ","$51,138 ",Jeep,Wrangler,2022,Automatic,8 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDG3NW224349,"$50,860 ","$50,860 ","$51,259 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG2NW115655,"$52,230 ","$52,152 ","$52,152 ",Jeep,Wrangler,2022,Automatic,12 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDMXNW247522,"$53,505 ","$53,425 ","$53,425 ",Jeep,Wrangler,2022,Automatic,9 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXDG9NW249661,"$53,045 ","$53,045 ","$53,444 ",Jeep,Wrangler,2022,Automatic,4 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDM1NW247523,"$53,805 ","$53,724 ","$53,724 ",Jeep,Wrangler,2022,Automatic,20 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXFN2NW248234,"$56,940 ","$53,616 ","$53,616 ",Jeep,Wrangler,2022,8-Speed Automatic,1 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4HJXDG8NW204095,"$54,250 ","$54,250 ","$54,649 ",Jeep,Wrangler,2022,Automatic,10 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXEN8NW252760,"$54,510 ","$54,510 ","$54,909 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXFN6NW252125,"$55,665 ","$55,665 ","$55,665 ",Jeep,Wrangler,2022,8-Speed Automatic,---,Boerne Dodge Chrysler Jeep Ram,"30300 I-10 West Boerne, TX 78006",29.744395,-98.6910634
1C4HJXDGXNW203658,"$55,365 ","$55,365 ","$55,764 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG8NW203657,"$55,760 ","$55,760 ","$56,159 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXEN0NW208154,"$56,575 ","$56,575 ","$56,974 ",Jeep,Wrangler,2022,Automatic,4 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXDG7NW272095,"$59,700 ","$57,056 ","$57,056 ",Jeep,Wrangler,2022,8-Speed Automatic,11 miles,Ingram Park Auto Center Chrysler Jeep,"7000 NW Loop 410 San Antonio, TX 78238",29.4554705,-98.6251299
1C4HJXFN2NW246452,"$57,725 ","$57,725 ","$58,124 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXEM8NW248862,"$58,170 ","$58,170 ","$58,170 ",Jeep,Wrangler,2022,Automatic,13 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXFG2NW266864,"$59,765 ","$59,765 ","$60,073 ",Jeep,Wrangler,2022,8-Speed Automatic,15 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4HJXFN4NW246453,"$60,765 ","$60,765 ","$61,164 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4HJXFN0NW253884,"$62,265 ","$62,172 ","$62,172 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4HJXFG6NW260324,"$67,525 ","$67,424 ","$67,424 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXSJ2MW789433,"$80,995 ","$80,995 ","$80,995 ",Jeep,Wrangler,2022,Automatic,10 miles,Price Chrysler Dodge Jeep Ram,"1541 US Highway 181 N Floresville, TX 78114",29.204226,-98.2139732
1C4JJXP64NW214417,"$60,695 ","$60,695 ","$60,695 ",Jeep,Wrangler,2022,Automatic,0 miles,Yaklin Chrysler Dodge Jeep Ram,"1550 W Kingsbury St Seguin, TX 78155",29.5757331,-97.990967
1C4JJXP64NW275797,"$58,280 ","$54,880 ","$54,880 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4JJXP60NW275795,"$58,885 ","$55,485 ","$55,485 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4JJXP69NW275794,"$59,280 ","$55,880 ","$55,880 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4JJXP69NW205292,"$58,280 ","$58,280 ","$58,280 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP67NW136926,"$58,280 ","$58,280 ","$58,280 ",Jeep,Wrangler,2022,Automatic,13 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP68NW229521,"$58,550 ","$58,550 ","$58,550 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP60NW177883,"$58,580 ","$58,580 ","$58,888 ",Jeep,Wrangler,2022,8-Speed Automatic,25 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4JJXP66NW229520,"$58,945 ","$58,945 ","$58,945 ",Jeep,Wrangler,2022,Automatic,14 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP67NW274367,"$59,770 ","$59,770 ","$60,169 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4JJXP64NW214417,"$60,695 ","$60,695 ","$60,695 ",Jeep,Wrangler,2022,Automatic,0 miles,Yaklin Chrysler Dodge Jeep Ram,"1550 W Kingsbury St Seguin, TX 78155",29.5757331,-97.990967
1C4JJXP62NW198671,"$60,375 ","$60,375 ","$60,774 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4JJXP69NW228121,"$61,075 ","$61,075 ","$61,075 ",Jeep,Wrangler,2022,Automatic,12 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP60NW228122,"$61,470 ","$61,470 ","$61,470 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP67NW228120,"$61,470 ","$61,470 ","$61,470 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP61NW264952,"$61,570 ","$61,570 ","$61,570 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP65NW232294,"$61,770 ","$61,770 ","$61,770 ",Jeep,Wrangler,2022,8-Speed Automatic,11 miles,San Marcos Chrysler Dodge,"2990 I-35 S San Marcos, TX 78666",29.8413264,-97.9724411
1C4JJXP69NW228569,"$61,570 ","$61,570 ","$61,969 ",Jeep,Wrangler,2022,Automatic,0 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4JJXP65NW153563,"$61,935 ","$61,935 ","$62,243 ",Jeep,Wrangler,2022,8-Speed Automatic,15 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4JJXR68NW198655,"$65,725 ","$62,325 ","$62,325 ",Jeep,Wrangler,2022,8-Speed Automatic,0 miles,Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",29.78321,-95.5993955
1C4JJXP61NW198211,"$62,525 ","$62,525 ","$62,525 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP67NW228571,"$62,220 ","$62,220 ","$62,619 ",Jeep,Wrangler,2022,Automatic,13 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4JJXP69NW228572,"$62,220 ","$62,220 ","$62,619 ",Jeep,Wrangler,2022,Automatic,13 miles,Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",33.1009626,-96.7998519
1C4JJXP6XNW198210,"$62,920 ","$62,920 ","$62,920 ",Jeep,Wrangler,2022,Automatic,9 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP67NW198214,"$62,920 ","$62,920 ","$62,920 ",Jeep,Wrangler,2022,Automatic,14 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXP63NW264533,"$64,190 ","$64,190 ","$64,190 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
1C4JJXR61NW152861,"$67,935 ","$67,935 ","$68,243 ",Jeep,Wrangler,2022,8-Speed Automatic,15 miles,Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",32.7478766,-101.9508105
1C4JJXR62NW222268,"$69,685 ","$69,685 ","$69,685 ",Jeep,Wrangler,2022,Automatic,0 miles,San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",29.5474868,-98.3631077
5TFLA5AB4NX012657,Not Provided,"$47,723 ","$47,723 ",Toyota,Tundra,2022,Automatic,---,Toyota of Boerne,"31205 I-10 W Boerne, TX 78006",29.7506876,-98.7026131
5TFLA5AB8NX011303,Not Provided,"$49,039 ","$49,039 ",Toyota,Tundra,2022,Automatic,---,Toyota of Boerne,"31205 I-10 W Boerne, TX 78006",29.7506876,-98.7026131
5TFLA5AB3NX111468,"$48,957 ","$48,957 ","$49,198 ",Toyota,Tundra,2022,Automatic,1 miles,Family Toyota of Arlington,"1661 Wet N Wild Way Arlington, TX 76011",32.7612421,-97.0858991
5TFLA5AB1NX012499,"$49,970 ","$49,970 ","$49,970 ",Toyota,Tundra,2022,Automatic,10 miles,North Park Toyota of San Antonio,"10703 S.W. Loop 410 San Antonio, TX 78211",29.3156659,-98.6122131
5TFLA5DB5NX038535,Not Provided,"$50,453 ","$50,453 ",Toyota,Tundra,2022,Automatic,---,Toyota of Boerne,"31205 I-10 W, Boerne, TX 78006",29.7506876,-98.7026131
5TFJA5AB4NX010771,"$54,796 ","$54,796 ","$54,796 ",Toyota,Tundra,2022,Automatic,0 miles,Alamo Toyota,"18019 US 281 North, San Antonio, TX 78232",29.2450108,-98.4740466
5TFLA5DB3NX040445,"$55,317 ","$55,317 ","$55,317 ",Toyota,Tundra,2022,Automatic,10 miles,North Park Toyota of San Antonio,"10703 S.W. Loop 410, San Antonio, TX 78211",29.3156659,-98.6122131
5TFJC5BC7NX001029,"$58,469 ","$58,469 ","$58,469 ",Toyota,Tundra,2022,Automatic,0 miles,Alamo Toyota,"18019 US 281 North, San Antonio, TX 78232",29.2450108,-98.4740466
5TFJC5AB0NX001141,"$58,640 ","$58,640 ","$58,859 ",Toyota,Tundra,2022,Automatic,0 miles,Toyota of Laredo,"6324 Bob Bullock Loop, Laredo, TX 78041",27.5561385,-99.4501652
5TFJA5DB5NX014601,"$59,949 ","$59,949 ","$60,168 ",Toyota,Tundra,2022,Automatic,5 miles,"Powell Watson Motors, Inc.","6301 Arena Blvd, Laredo, TX 78041",27.5570758,-99.4491939
5TFNA5DB3NX039174,"$65,187 ","$65,187 ","$65,187 ",Toyota,Tundra,2022,Automatic,0 miles,Alamo Toyota,"18019 US 281 North, San Antonio, TX 78232",29.2450108,-98.4740466
5TFPC5DB4NX004081,"$70,377 ","$70,377 ","$70,377 ",Toyota,Tundra,2022,Automatic,0 miles,Alamo Toyota,"18019 US 281 North, San Antonio, TX 78232",29.2450108,-98.4740466
1FMEE5DP8NLB35076,Not Provided,"$32,020 ","$32,174 ",Ford,Bronco,2022,Automatic,0 miles,DeMontrond Ford,"3944 US 59 S, Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH9NLB12171,Not Provided,"$40,470 ","$40,624 ",Ford,Bronco,2022,,0 miles,DeMontrond Ford,"3944 US 59 S, Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH9NLB13062,Not Provided,"$42,015 ","$42,169 ",Ford,Bronco,2022,,0 miles,DeMontrond Ford,"3944 US 59 S, Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5CP1NLB31612,Not Provided,"$44,495 ","$44,649 ",Ford,Bronco,2022,Automatic,0 miles,DeMontrond Ford,"3944 US 59 S, Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH6NLB45077,"$45,465 ","$45,465 ","$45,465 ",Ford,Bronco,2022,Automatic,8 miles,Maxwell Ford,"5000 South IH-35, Austin, TX 78745",30.2053831,-97.7607699
1FMDE5BH2NLB33377,"$46,520 ","$46,520 ","$46,520 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35, San Marcos, TX 78666",29.9003779,-97.9061361
1FMDE5BH8NLB45095,"$46,775 ","$46,775 ","$46,775 ",Ford,Bronco,2022,Automatic,8 miles,Maxwell Ford,"5000 South IH-35, Austin, TX 78745",30.2053831,-97.7607699
1FMEE5BP1NLB44446,"$49,115 ","$49,115 ","$49,115 ",Ford,Bronco,2022,Automatic,11 miles,Maxwell Ford,"5000 South IH-35, Austin, TX 78745",30.2053831,-97.7607699
1FMEE5BP4NLB43551,"$49,115 ","$49,115 ","$49,115 ",Ford,Bronco,2022,Automatic,11 miles,Maxwell Ford,"5000 South IH-35, Austin, TX 78745",30.2053831,-97.7607699
1FMDE5BH4NLA82318,"$52,955 ","$62,955 ","$63,115 ",Ford,Bronco,2022,Automatic,10 miles,"J.O. Williams Motors, Inc.","419 E Broadway Ave., Gladewater, TX 75647",32.5356344,-94.9403472
1FMEE5BPXNLB44588,"$51,760 ","$51,760 ","$51,760 ",Ford,Bronco,2022,Automatic,8 miles,Maxwell Ford,"5000 South IH-35, Austin, TX 78745",30.2053831,-97.7607699
1FMEE5DP6NLB31740,"$54,270 ","$54,270 ","$54,270 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35, San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP4NLB25337,"$54,920 ","$54,920 ","$54,920 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35, San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP3NLB09887,"$55,725 ","$55,725 ","$55,725 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35, San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP4NLB30943,Not Provided,"$56,590 ","$56,744 ",Ford,Bronco,2022,Automatic,3 miles,DeMontrond Ford,"3944 US 59 S, Cleveland, TX 77328",30.2823488,-95.1302179
1FMDE5BH2NLA83712,Not Provided,"$57,590 ","$57,590 ",Ford,Bronco,2022,Automatic,269 miles,Carvana,"3944 US 59 S, Cleveland, TX 77328",30.2823488,-95.1302179
1FMEE5DP1NLB31435,"$63,245 ","$63,245 ","$63,245 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35, San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP3NLB32912,"$64,185 ","$64,185 ","$64,185 ",Ford,Bronco,2022,,10 miles,Griffith Ford San Marcos,"2661 N Interstate 35, San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP0NLA79277,Not Provided,"$68,990 ","$68,990 ",Ford,Bronco,2022,Automatic,58 miles,Carvana,"2661 N Interstate 35, San Marcos, TX 78666",29.9003779,-97.9061361
1FMEE5DP2MLA90053,Not Provided,"$58,674 ","$58,674 ",Ford,Bronco,2022,Automatic,"7,707 miles",Maxwell Ford,"5000 South IH-35, Austin, TX 78745",30.2053831,-97.7607699
3FTTW8F96NRA66348,"$31,855 ","$31,855 ","$31,855 ",Ford,Maverick,2022,Automatic,10 miles,Maxwell Ford,"5000 South IH-35, Austin, TX 78745",30.2053831,-97.7607699
3FTTW8F96NRA78323,"$31,855 ","$31,855 ","$32,284 ",Ford,Maverick,2022,Automatic,0 miles,Vernon Ford,"2803 Wilbarger St, Vernon, TX 76384",34.1520803,-99.2956248
3FTTW8F98NRA45047,Not Provided,"$41,990 ","$41,990 ",Ford,Maverick,2022,8-Speed Automatic,193 miles,Carvana,"2803 Wilbarger St, Vernon, TX 76384",34.1520803,-99.2956248
3FTTW8F99NRA41511,Not Provided,"$42,990 ","$42,990 ",Ford,Maverick,2022,8-Speed Automatic,229 miles,Carvana,"2803 Wilbarger St, Vernon, TX 76384",34.1520803,-99.2956248
3FTTW8F98NRA53665,Not Provided,"$43,590 ","$43,590 ",Ford,Maverick,2022,8-Speed Automatic,58 miles,Carvana,"2803 Wilbarger St, Vernon, TX 76384",34.1520803,-99.2956248
1GT40FDA3NU100794,"$112,839 ","$112,839 ","$112,839 ",General Motors,Hummer,2022,Automatic,13 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D, Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA6NU100305,"$114,590 ","$114,590 ","$114,590 ",General Motors,Hummer,2022,Automatic,11 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D, Houston, TX 77074",29.6681773,-95.5518088
1GT40FDAXNU100517,"$115,139 ","$115,139 ","$115,139 ",General Motors,Hummer,2022,1-Speed Automatic,0 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D, Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA3NU100729,Not Provided,"$115,139 ","$115,139 ",General Motors,Hummer,2022,1-Speed Automatic,3 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D, Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA1NU100552,"$115,139 ","$115,139 ","$115,139 ",General Motors,Hummer,2022,Automatic,11 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D, Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA4NU100674,"$115,139 ","$115,139 ","$115,139 ",General Motors,Hummer,2022,Automatic,11 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D, Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA4NU100688,"$115,139 ","$115,139 ","$115,139 ",General Motors,Hummer,2022,Automatic,13 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D, Houston, TX 77074",29.6681773,-95.5518088
1GT40FDA3NU100407,"$115,439 ","$115,439 ","$115,439 ",General Motors,Hummer,2022,Automatic,5 miles,Sterling McCall Buick GMC,"10422 Southwest Fwy Building D, Houston, TX 77074",29.6681773,-95.5518088
3GNKBCR40NS202323,"$35,350 ","$34,100 ","$34,100 ",General Motors,Blazer,2022,Automatic,0 miles,Neessen Chevrolet Buick GMC Truck,"2007 S US Highway 77 Byp, Kingsville, TX 78363",27.4978243,-97.8446006
3GNKBCR43NS200923,"$37,950 ","$36,961 ","$37,179 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,2 miles,Freestone Autoplex,"1201 Hwy 84 West, Fairfield, TX 75840",31.708962,-96.1792575
3GNKBDRS0NS175435,"$40,220 ","$43,219 ","$43,515 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,13 miles,Coleman Chevrolet,"510 Addison St, New Boston, TX 75570",33.4760884,-94.4113771
3GNKBFRS5NS189150,"$43,040 ","$42,141 ","$42,330 ",General Motors,Blazer,2022,Automatic,2 miles,Westside Chevrolet,"23001 Katy Fwy, Katy, TX 77450",29.7836894,-95.7689096
3GNKBERS4NS145909,"$44,980 ","$43,442 ","$43,652 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,2 miles,Classic Chevrolet of Houston,"7000 Southwest Fwy, Houston, TX 77074",29.7102127,-95.5097388
3GNKBERSXNS185184,"$45,605 ","$44,355 ","$44,355 ",General Motors,Blazer,2022,Automatic,0 miles,Capitol Chevrolet,"6200 S I H 35, Austin, TX 78745",30.1941831,-97.7690481
3GNKBJRS1NS124962,Not Provided,"$44,990 ","$44,990 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,271 miles,Carvana,"6200 S I H 35, Austin, TX 78745",30.1941831,-97.7690481
3GNKBERS2NS200339,"$46,885 ","$46,885 ","$46,885 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,5 miles,Four Stars Auto Ranch Chevrolet Buick,"262 US HWY 287 S, Henrietta, TX 76365",33.7977697,-98.1944308
3GNKBERS4NS143769,"$44,870 ","$47,169 ","$47,465 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,7 miles,Coleman Chevrolet,"510 Addison St, New Boston, TX 75570",33.4760884,-94.4113771
3GNKBERS2NS203029,"$47,670 ","$47,670 ","$47,670 ",General Motors,Blazer,2022,9-Speed Automatic Overdrive,2 miles,El Dorado Chevrolet,"2300 North Central Expressway, Mckinney, TX 75070",33.2265094,-96.6314957
3GNKBERS8NS196409,"$45,975 ","$46,725 ","$46,725 ",General Motors,Blazer,2022,Automatic,10 miles,"Gunn Chevrolet, Ltd.","16550 Interstate 35 N, Selma, TX 78154",29.5897305,-98.2974632
3GNKBERS7NS196885,"$46,525 ","$47,275 ","$47,275 ",General Motors,Blazer,2022,Automatic,10 miles,"Gunn Chevrolet, Ltd.","16550 Interstate 35 N, Selma, TX 78154",29.5897305,-98.2974632
3GNKBERS2NS196860,"$47,520 ","$47,850 ","$47,850 ",General Motors,Blazer,2022,Automatic,10 miles,"Gunn Chevrolet, Ltd.","16550 Interstate 35 N, Selma, TX 78154",29.5897305,-98.2974632
