Unnamed: 0,Make:,Model:,Year:,Body type:,Exterior color:,Interior color:,Mileage:,VIN:,Stock number:,Price:,Dealer Name:,Dealer Address:,Trim:,Dealer's Price:,Delivery:,Price + Delivery:,MSRP:,Location:,Transmission:,Exterior Color:,Interior Color:,Est. Gas Mileage*:,Battery Performance:,Engine:,Drivetrain:,Fuel Type:,Stock #:,Condition:,Cabin Size:,NHTSA Overall Safety Rating:
99,GMC,Hummer,2022.0,SUV / crossover,White,White (No Color),404 mi,1GT40FDA1NU100163,28122,AWD,Quantum Auto Sales,"728 N. Escondido Blvd. Escondido, CA 92025",Edition 1 Crew Cab AWD,,,,,,,,,,,,,,,,,
100,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,10 mi,3GNKBFRS2NS192619,NS192619,"$42,945","Young Chevrolet, Inc.","9301 E Rl Thornton Fwy Dallas, TX 75228",Premier FWD,,,,,,,,,,,,,,,,,
101,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,,3GNKBCR49NS196781,S196781,"$35,892",Red River Chevrolet,"221 Traffic St Bossier City, LA 71111",2LT FWD,,,,,,,,,,,,,,,,,
102,Chevrolet,Blazer,2022.0,SUV / crossover,Black,"Jet Black, Premium Cloth seat trim",5 mi,3GNKBCR49NS200926,NS200926,"$35,720",Classic of Cleburne,"822 Walter Holliday Cleburne, TX 76033",2LT FWD,,,,,,,,,,,,,,,,,
103,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,2 mi,3GNKBCR43NS200923,200923,"$37,098",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",2LT FWD,,,,,,,,,,,,,,,,,
104,Chevrolet,Blazer,2022.0,SUV / crossover,Red Hot,Jet Black,5 mi,3GNKBCR47NS210693,NS210693,"$37,390",Friendly Chevrolet Co.,"2754 N Stemmons Fwy Dallas, TX 75207",2LT FWD,,,,,,,,,,,,,,,,,
105,Chevrolet,Blazer,2022.0,SUV / crossover,Nitro Yellow Metallic,Jet Black,5 mi,3GNKBERS1NS145883,22GT0489M,"$41,241",Galleria Chevrolet,"4747 Lyndon B Johnson Fwy Dallas, TX 75244",RS FWD,,,,,,,,,,,,,,,,,
106,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,10 mi,3GNKBFRS2NS192619,NS192619,"$42,945","Young Chevrolet, Inc.","9301 E Rl Thornton Fwy Dallas, TX 75228",Premier FWD,,,,,,,,,,,,,,,,,
107,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Black (Dark Galvanized/Light Galvanized),0 mi,3GNKBDRSXNS203807,BPMSD8,"$40,850",Stonebriar Chevrolet,"9000-9506 Highway 121 Frisco, TX 75034",3LT FWD,,,,,,,,,,,,,,,,,
108,Chevrolet,Blazer,2022.0,SUV / crossover,Silver Ice Metallic,Jet Black,4 mi,3GNKBCR43NS136270,NS136270,"$41,390",Chuck Fairbanks Chevrolet,"629 I-35 South Desoto, TX 75115",2LT FWD,,,,,,,,,,,,,,,,,
109,Chevrolet,Blazer,2022.0,SUV / crossover,Black,,2 mi,3GNKBFRS5NS189150,2250529,"$42,477",Westside Chevrolet,"23001 Katy Fwy Katy, TX 77450",Premier FWD,,,,,,,,,,,,,,,,,
110,Chevrolet,Blazer,2022.0,SUV / crossover,Silver Ice Metallic,Jet Black,2 mi,3GNKBERS4NS145909,NS145909,"$43,792",Classic Chevrolet of Houston,"7000 Southwest Fwy Houston, TX 77074",RS FWD,,,,,,,,,,,,,,,,,
111,Chevrolet,Blazer,2022.0,SUV / crossover,Cherry Red Tintcoat,Jet Black/Maple Sugar,2 mi,3GNKBFRSXNS151087,NS151087,"$42,999",AutoNation Chevrolet North Richland Hills,"7769 Boulevard 26 North Richland Hills, TX 76180",Premier FWD,,,,,,,,,,,,,,,,,
112,Chevrolet,Blazer,2022.0,SUV / crossover,Nitro Yellow Metallic,Jet Black,2 mi,3GNKBERS7NS201812,22GT0518,"$44,985",Galleria Chevrolet,"4747 Lyndon B Johnson Fwy Dallas, TX 75244",RS FWD,,,,,,,,,,,,,,,,,
113,Chevrolet,Blazer,2022.0,SUV / crossover,Silver Ice Metallic,Jet Black,0 mi,3GNKBDRS1NS192678,BMMB4G,"$43,745",Stonebriar Chevrolet,"9000-9506 Highway 121 Frisco, TX 75034",3LT FWD,,,,,,,,,,,,,,,,,
114,Chevrolet,Blazer,2022.0,SUV / crossover,Silver Ice Metallic,Jet Black,4 mi,3GNKBKRS0NS189579,S189579,"$44,645",Stonebriar Chevrolet,"9000-9506 Highway 121 Frisco, TX 75034",RS AWD,,,,,,,,,,,,,,,,,
115,Chevrolet,Blazer,2022.0,SUV / crossover,Silver,Black,271 mi,3GNKBJRS1NS124962,2001707982,"$44,990",Carvana,"9000-9506 Highway 121 Frisco, TX 75034",3LT AWD,,,,,,,,,,,,,,,,,
116,Chevrolet,Blazer,2022.0,SUV / crossover,Nitro Yellow Metallic,"Jet Black, Perforated Leather-Appointed seat trim",2 mi,3GNKBERS9NS202427,NS202427,"$45,020",Vandergriff Chevrolet,"1200 W I-20 Arlington, TX 76017",RS FWD,,,,,,,,,,,,,,,,,
117,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,7 mi,3GNKBERS5NS190079,Z2395,"$47,121",Kramer Chevrolet,"1500 2nd St Ne Mandan, ND 58554",RS FWD,,,,,,,,,,,,,,,,,
118,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,0 mi,3GNKBERS6NS203597,BPVHCK,"$46,110",Stonebriar Chevrolet,"9000-9506 Highway 121 Frisco, TX 75034",RS FWD,,,,,,,,,,,,,,,,,
119,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,0 mi,3GNKBERS0NS203613,BPVHCS,"$46,110",Stonebriar Chevrolet,"9000-9506 Highway 121 Frisco, TX 75034",RS FWD,,,,,,,,,,,,,,,,,
120,Chevrolet,Blazer,2022.0,SUV / crossover,Red Hot,Jet Black,2 mi,3GNKBERS2NS203029,NS203029,"$47,670",El Dorado Chevrolet,"2300 North Central Expressway Mckinney, TX 75070",RS FWD,,,,,,,,,,,,,,,,,
121,Chevrolet,Blazer,2022.0,SUV / crossover,Cherry Red Tintcoat,Jet Black,5 mi,3GNKBFRS8NS185125,C220204,"$47,702",Pegasus Chevrolet,"401 S Interstate Highway 45 Ennis, TX 75119",Premier FWD,,,,,,,,,,,,,,,,,
122,Chevrolet,Blazer,2022.0,SUV / crossover,Silver Ice Metallic,Jet Black,"5,804 mi",3GNKBERS6NS122292,NS122292,"$48,200",Friendly Chevrolet Co.,"2754 N Stemmons Fwy Dallas, TX 75207",RS FWD,,,,,,,,,,,,,,,,,
123,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,10 mi,3GNKBERS8NS196409,C220952,"$46,956","Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",RS FWD,,,,,,,,,,,,,,,,,
124,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black w/Perforated Leather-Appointed Seat Trim,5 mi,3GNKBERSXNS196170,25728,"$48,225",Carter Chevrolet,"214 West Oklahoma Ave Okarche, OK 73762",RS FWD,,,,,,,,,,,,,,,,,
125,Chevrolet,Blazer,2022.0,SUV / crossover,Red Hot,Jet Black,10 mi,3GNKBERS7NS196885,C220951,"$47,506","Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",RS FWD,,,,,,,,,,,,,,,,,
126,Chevrolet,Blazer,2022.0,SUV / crossover,White (Iridescent Pearl Tricoat),Jet Black,0 mi,3GNKBERS5NS202814,BPVG8D,"$47,655",Stonebriar Chevrolet,"9000-9506 Highway 121 Frisco, TX 75034",RS FWD,,,,,,,,,,,,,,,,,
127,Chevrolet,Blazer,2022.0,SUV / crossover,White (Iridescent Pearl Tricoat),Jet Black,10 mi,3GNKBERS2NS196860,C220980,"$48,081","Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",RS FWD,,,,,,,,,,,,,,,,,
128,Chevrolet,Blazer,2022.0,SUV / crossover,Cherry Red Tintcoat,Jet Black,5 mi,3GNKBLRS1NS186146,Z2399,"$49,941",Kramer Chevrolet,"1500 2nd St Ne Mandan, ND 58554",Premier AWD,,,,,,,,,,,,,,,,,
129,Chevrolet,Blazer,2022.0,SUV / crossover,Iron Gray Metallic,Jet Black,5 mi,3GNKBLRS3NS205456,Z2405,"$51,156",Kramer Chevrolet,"1500 2nd St Ne Mandan, ND 58554",Premier AWD,,,,,,,,,,,,,,,,,
130,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black,8 mi,3GNKBERS8NS200264,C220212,"$51,343",Pegasus Chevrolet,"401 S Interstate Highway 45 Ennis, TX 75119",RS FWD,,,,,,,,,,,,,,,,,
131,Chevrolet,Blazer,2022.0,SUV / crossover,Cherry Red Tintcoat,Jet Black/Maple Sugar,5 mi,3GNKBFRS7NS184791,220482,"$51,648",Patriot Chevrolet,"3800 Se Adams Rd Bartlesville, OK 74006",Premier FWD,,,,,,,,,,,,,,,,,
132,Chevrolet,Blazer,2022.0,SUV / crossover,Summit White,Jet Black Premium Cloth Seat Trim,0 mi,3GNKBCR43NS201778,,FWD,James Wood Motors,"2111 U.S. 287 Decatur, TX 76234",2LT FWD,,,,,,,,,,,,,,,,,
133,Chevrolet,Blazer,2022.0,SUV / crossover,Summit White,Jet Black,1 mi,3GNKBCR4XNS185501,T220350,FWD,Platinum Chevrolet Cadillac,"1212 W Moore Ave Terrell, TX 75160",2LT FWD,,,,,,,,,,,,,,,,,
134,Chevrolet,Blazer,2022.0,SUV / crossover,Red Hot,Jet Black,1 mi,3GNKBERS8NS201494,T220360,FWD,Platinum Chevrolet Cadillac,"1212 W Moore Ave Terrell, TX 75160",RS FWD,,,,,,,,,,,,,,,,,
135,Chevrolet,Blazer,2022.0,SUV / crossover,Black,Jet Black Perforated Leather Appointed Seat Trim,2 mi,3GNKBERS1NS195733,BMXNV5*O,FWD,James Wood Motors,"2111 U.S. 287 Decatur, TX 76234",RS FWD,,,,,,,,,,,,,,,,,
136,Chevrolet,Blazer,2022.0,SUV / crossover,White (Iridescent Pearl Tricoat),Jet Black,3 mi,3GNKBERS2NS192825,NS192825,FWD,Friendly Chevrolet Co.,"2754 N Stemmons Fwy Dallas, TX 75207",RS FWD,,,,,,,,,,,,,,,,,
137,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,16 mi,1C4GJXAG2NW195362,NW195362,"$37,905",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Sport 4WD,,,,,,,,,,,,,,,,,
138,Jeep,Wrangler,2022.0,SUV / crossover,Yellow (High Velocity Clearcoat),Yellow (A7x9),,1C4HJXAG6NW201460,52680321,"$45,460",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Willys 4WD,,,,,,,,,,,,,,,,,
139,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4GJXAN3NW240193,NW240193,"$40,775",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Sport 4WD,,,,,,,,,,,,,,,,,
140,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,,1C4GJXAN9NW272694,NW272694,"$33,485",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Sport 4WD,,,,,,,,,,,,,,,,,
141,Jeep,Wrangler,2022.0,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4GJXAG1NW267409,NW267409,"$33,685",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Sport 4WD,,,,,,,,,,,,,,,,,
142,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,,5 mi,1C4GJXAN9NW221860,NW221860,"$36,020",Rockwall Chrysler Dodge Jeep Ram,"970 E I-30 Rockwall, TX 75087",Sport 4WD,,,,,,,,,,,,,,,,,
143,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,6 mi,1C4GJXAN3NW225774,R220366,"$37,080",Pegasus CDJR,"305 South Interstate Highway 45 Ennis, TX 75119",Sport 4WD,,,,,,,,,,,,,,,,,
144,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,16 mi,1C4GJXAG2NW195362,NW195362,"$37,905",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Sport 4WD,,,,,,,,,,,,,,,,,
145,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4HJXAG6NW234796,W234796,"$38,855",Grapevine Chrysler Jeep Dodge,"2601 William D Tate Ave Grapevine, TX 76051",Sport 4WD,,,,,,,,,,,,,,,,,
146,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,15 mi,1C4HJXAG3NW194869,NW194869,"$38,943",Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",Sport 4WD,,,,,,,,,,,,,,,,,
147,Jeep,Wrangler,2022.0,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4HJXAG4NW235624,F0751,"$39,025",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234",Sport 4WD,,,,,,,,,,,,,,,,,
148,Jeep,Wrangler,2022.0,SUV / crossover,Sarge Green Clearcoat,Black,,1C4HJXAG2NW235623,F0750,"$39,025",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234",Sport 4WD,,,,,,,,,,,,,,,,,
149,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4HJXAG0NW235622,F0749,"$39,025",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234",Sport 4WD,,,,,,,,,,,,,,,,,
150,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4HJXAG6NW235625,F0769,"$39,025",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234",Sport 4WD,,,,,,,,,,,,,,,,,
151,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,,1C4HJXAG9NW235621,F0770,"$39,025",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234",Sport 4WD,,,,,,,,,,,,,,,,,
152,Jeep,Wrangler,2022.0,SUV / crossover,Black,Black,12 mi,1C4GJXAN3NW197250,2232010,"$40,175",Dodge City of McKinney,"700 South Central Expressway Mckinney, TX 75070",Sport S 4WD,,,,,,,,,,,,,,,,,
153,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,,1C4GJXAN1NW240192,NW240192,"$40,380",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Sport 4WD,,,,,,,,,,,,,,,,,
154,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4GJXAN3NW240193,NW240193,"$40,775",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Sport 4WD,,,,,,,,,,,,,,,,,
155,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,,1C4HJXAG2NW196676,NW196676,"$40,935",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Sport 4WD,,,,,,,,,,,,,,,,,
156,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,15 mi,1C4GJXAG0NW166748,2W1998,"$41,005",Meador Chrysler Jeep Dodge Ram,"9501 South Fwy Ft Worth, TX 76140",Sport 4WD,,,,,,,,,,,,,,,,,
157,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,2 mi,1C4GJXANXNW223827,223827,"$41,047",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",Sport 4WD,,,,,,,,,,,,,,,,,
0,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,2 mi,1C4GJXAN8NW223826,223826,"$41,305",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",Sport 4WD,,,,,,,,,,,,,,,,,
1,Jeep,Wrangler,2022.0,SUV / crossover,Firecracker Red Clearcoat,Black,2 mi,1C4GJXAN1NW223828,223828,"$41,442",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",Sport 4WD,,,,,,,,,,,,,,,,,
2,Jeep,Wrangler,2022.0,SUV / crossover,Bright White,Black,0 mi,1C4GJXAN2NW186076,186076,"$42,065",Richardson Chrysler Jeep Dodge Ram,"1321 N Central Expy Richardson, TX 75080",Willys 4WD,,,,,,,,,,,,,,,,,
3,Jeep,Wrangler,2022.0,SUV / crossover,Sarge Green Clearcoat,Black,4 mi,1C4GJXAG3NW268061,268061,"$42,555",Moritz Chrysler Jeep Dodge,"9101 Camp Bowie West Fort Worth, TX 76116",Willys 4WD,,,,,,,,,,,,,,,,,
4,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray,Black,0 mi,1C4GJXAN4NW186077,186077,"$42,560",Richardson Chrysler Jeep Dodge Ram,"1321 N Central Expy Richardson, TX 75080",Willys 4WD,,,,,,,,,,,,,,,,,
5,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4GJXAN2NW247393,F0824,"$43,525",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234",Willys 4WD,,,,,,,,,,,,,,,,,
6,Jeep,Wrangler,2022.0,SUV / crossover,Firecracker Red Clearcoat,Black,,1C4GJXAN6NW243704,F0677,"$44,025",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234",Sport 4WD,,,,,,,,,,,,,,,,,
7,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Black,12 mi,1C4HJXAG8NW235481,J16075,"$44,119",Foundation Chrysler Dodge Jeep Ram - Wichita Falls,"2900 Old Jacksboro Hwy Wichita Falls, TX 76302",Sport 4WD,,,,,,,,,,,,,,,,,
8,Jeep,Wrangler,2022.0,SUV / crossover,Hydro Blue Pearl Coat,Black,2 mi,1C4GJXANXNW223830,223830,"$44,297",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",Willys 4WD,,,,,,,,,,,,,,,,,
9,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,2 mi,1C4GJXAG1NW223829,223829,"$44,402",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",Willys 4WD,,,,,,,,,,,,,,,,,
10,Jeep,Wrangler,2022.0,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Black,4 mi,1C4HJXCG0NW264731,W264731,"$45,085",Moritz Chrysler Jeep Dodge,"9101 Camp Bowie West Fort Worth, TX 76116",Rubicon 4WD,,,,,,,,,,,,,,,,,
11,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,,5 mi,1C4GJXAN8NW242263,NW242263,"$45,125",Rockwall Chrysler Dodge Jeep Ram,"970 E I-30 Rockwall, TX 75087",Willys 4WD,,,,,,,,,,,,,,,,,
12,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,,5 mi,1C4GJXAN5NW197069,NW197069,"$45,420",Rockwall Chrysler Dodge Jeep Ram,"970 E I-30 Rockwall, TX 75087",Willys 4WD,,,,,,,,,,,,,,,,,
13,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,,1C4HJXCG4NW220392,NW220392,"$45,450",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Rubicon 4WD,,,,,,,,,,,,,,,,,
14,Jeep,Wrangler,2022.0,SUV / crossover,Yellow (High Velocity Clearcoat),Yellow (A7x9),,1C4HJXAG6NW201460,52680321,"$45,460",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Willys 4WD,,,,,,,,,,,,,,,,,
15,Jeep,Wrangler,2022.0,SUV / crossover,Sarge Green Clearcoat,Black,2 mi,1C4GJXAN5NW206501,G220257,"$47,150",Fowler Jeep of Boulder,"5075 East Pearl Pkwy Boulder, CO 80301",Willys 4WD,,,,,,,,,,,,,,,,,
16,Jeep,Wrangler,2022.0,SUV / crossover,Gray,Black,6 mi,1C4HJXCG2NW201906,53165216,"$45,945",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",Rubicon 4WD,,,,,,,,,,,,,,,,,
17,Jeep,Wrangler,2022.0,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4HJXAG7NW197533,F0648,"$47,365",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234",Willys 4WD,,,,,,,,,,,,,,,,,
18,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,,1C4HJXCN3NW247338,NW247338,"$48,340",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Rubicon 4WD,,,,,,,,,,,,,,,,,
19,Jeep,Wrangler,2022.0,SUV / crossover,Red,Black,0 mi,1C4HJXCN0NW196137,53165436,"$50,535",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",Rubicon 4WD,,,,,,,,,,,,,,,,,
20,Jeep,Wrangler,2022.0,SUV / crossover,Yellow (High Velocity Clearcoat),Black,,1C4HJXCG5NW242823,NW242823,"$51,135",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Rubicon 4WD,,,,,,,,,,,,,,,,,
21,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,15 mi,1C4HJXCG4NW180850,NW180850,"$51,273",Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",Rubicon 4WD,,,,,,,,,,,,,,,,,
22,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,3 mi,1C4HJXCG4NW253151,NW253151,"$51,985",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Rubicon 4WD,,,,,,,,,,,,,,,,,
23,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray Clearcoat,Black,7 mi,1C4HJXCG9NW242825,NW242825,"$51,985",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Rubicon 4WD,,,,,,,,,,,,,,,,,
24,Jeep,Wrangler,2022.0,SUV / crossover,Firecracker Red Clearcoat,Black,7 mi,1C4HJXCG3NW242822,NW242822,"$51,985",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Rubicon 4WD,,,,,,,,,,,,,,,,,
25,Jeep,Wrangler,2022.0,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4HJXCG7NW242824,NW242824,"$51,985",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Rubicon 4WD,,,,,,,,,,,,,,,,,
26,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,7 mi,1C4HJXCG6NW253152,NW253152,"$53,990",Shottenkirk Prosper Chrysler Dodge Jeep Ram,"2550 W University Dr Prosper, TX 75078",Rubicon 4WD,,,,,,,,,,,,,,,,,
27,Jeep,Wrangler,2022.0,SUV / crossover,Sarge Green,Black,0 mi,1C4HJXCG8NW180883,180883,"$53,125",Dodge City of McKinney,"700 South Central Expressway Mckinney, TX 75070",Rubicon 4WD,,,,,,,,,,,,,,,,,
28,Jeep,Wrangler,2022.0,SUV / crossover,Firecracker Red Clearcoat,Black,10 mi,1C4HJXCN7NW217811,F0705,"$53,590",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234",Rubicon 4WD,,,,,,,,,,,,,,,,,
29,Jeep,Wrangler,2022.0,SUV / crossover,Black Clearcoat,Black,6 mi,1C4HJXCN7NW169209,G220249,"$55,695",Fowler Jeep of Boulder,"5075 East Pearl Pkwy Boulder, CO 80301",Rubicon 4WD,,,,,,,,,,,,,,,,,
30,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray Clearcoat,Black,11 mi,1C4HJXCN6NW203706,NW203706,"$57,955",Dallas Dodge Chrysler Jeep Ram,"11550 Lyndon B Johnson Fwy Dallas, TX 75238",Rubicon 4WD,,,,,,,,,,,,,,,,,
31,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clear-Coat Exterior Paint,,0 mi,1C4GJXAN3NW164328,NW164328,4WD,Waxahachie Dodge Chrysler Jeep,"2405 N Interstate 35 E Waxahachie, TX 75167",Sport S 4WD,,,,,,,,,,,,,,,,,
32,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,792 mi,1C4GJXAGXNW147849,J220708,4WD,SOUTHWEST CHRYSLER DODGE JEEP RAM,"2235 N Main St Cleburne, TX 76033",Sport 4WD,,,,,,,,,,,,,,,,,
33,Jeep,Wrangler,2022.0,SUV / crossover,Bright White Clearcoat,Black,,1C4GJXAG1NW124931,NW124931,4WD,Uptown Chrysler Dodge Jeep Ram Fiat,"2800 W Mockingbird Ln Dallas, TX 75235",Sport 4WD,,,,,,,,,,,,,,,,,
34,Jeep,Wrangler,2021.0,SUV / crossover,Black Clearcoat,Black,4 mi,1C4HJXDN0MW831645,SLD102,"$45,740",Moritz Chrysler Jeep Dodge,"9101 Camp Bowie West Fort Worth, TX 76116",Sport S 4WD,,,,,,,,,,,,,,,,,
35,Jeep,Wrangler,2022.0,SUV / crossover,Sting-Gray Clearcoat,Black,4 mi,1C4JJXFG5NW245542,245542,"$62,690",Moritz Chrysler Jeep Dodge,"9101 Camp Bowie West Fort Worth, TX 76116",Rubicon 4WD,,,,,,,,,,,,,,,,,
36,Jeep,Wrangler,2022.0,SUV / crossover,Sarge Green Clearcoat,Black,1 mi,1C4HJXDGXNW176400,NW176400,"$56,625",Clay Cooley Chrysler Dodge Jeep,"1261 E Airport Fwy Irving, TX 75062",Sport S 4WD,,,,,,,,,,,,,,,,,
37,Jeep,Wrangler,2022.0,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4HJXDN0NW195360,NW195360,"$40,025",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Sport 4WD,,,,,,,,,,,,,,,,,
38,Jeep,Wrangler,2022.0,SUV / crossover,Sarge Green Clearcoat,,12 mi,1C4HJXDG4NW200982,NW200982,"$40,405",Rockwall Chrysler Dodge Jeep Ram,"970 E I-30 Rockwall, TX 75087",Sport 4WD,,,,,,,,,,,,,,,,,
39,Jeep,Wrangler,2022.0,SUV / crossover,Firecracker Red Clearcoat,Red (A7x9),,1C4HJXDN4NW195359,52214860,"$41,720",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Sport 4WD,,,,,,,,,,,,,,,,,
40,Jeep,Wrangler,2022.0,SUV / crossover,Firecracker Red Clearcoat,Red (A7x9),,1C4HJXDN2NW195358,52214859,"$41,720",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018",Sport 4WD,,,,,,,,,,,,,,,,,
41,Jeep,Wrangler,2022.0,SUV / crossover,Bright White,Black,0 mi,1C4HJXDG4NW225669,225669,"$42,725",Richardson Chrysler Jeep Dodge Ram,"1321 N Central Expy Richardson, TX 75080",Willys Sport 4WD,,,,,,,,,,,,,,,,,
